,ts_code,name,industry_detail,industry
3073,601011.SH,宝泰隆,采掘-煤炭开采Ⅱ-焦炭加工,采掘
3074,601012.SH,隆基股份,电气设备-电源设备-光伏设备,电气设备
3075,601015.SH,陕西黑猫,采掘-煤炭开采Ⅱ-焦炭加工,采掘
3076,601016.SH,节能风电,公用事业-电力-新能源发电,公用事业
3077,601018.SH,宁波港,交通运输-港口Ⅱ-港口Ⅲ,交通运输
3078,601019.SH,山东出版,传媒-文化传媒-平面媒体,传媒
3079,601020.SH,华钰矿业,有色金属-工业金属-铅锌,有色金属
3080,601021.SH,春秋航空,交通运输-航空运输Ⅱ-航空运输Ⅲ,交通运输
3081,601028.SH,玉龙股份,机械设备-金属制品Ⅱ-金属制品Ⅲ,机械设备
3082,601038.SH,一拖股份,机械设备-专用设备-农用机械,机械设备
3083,601058.SH,赛轮轮胎,化工-橡胶-轮胎,化工
3084,601066.SH,中信建投,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3085,601068.SH,中铝国际,建筑装饰-专业工程-其他专业工程,建筑装饰
3086,601069.SH,西部黄金,有色金属-黄金Ⅱ-黄金Ⅲ,有色金属
3087,601077.SH,渝农商行,银行-银行Ⅱ-银行Ⅲ,银行
3088,601086.SH,国芳集团,商业贸易-一般零售-百货,商业贸易
3089,601088.SH,中国神华,采掘-煤炭开采Ⅱ-煤炭开采Ⅲ,采掘
3090,601098.SH,中南传媒,传媒-文化传媒-平面媒体,传媒
3091,601099.SH,太平洋,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3092,601100.SH,恒立液压,机械设备-通用机械-机械基础件,机械设备
3093,601101.SH,昊华能源,采掘-煤炭开采Ⅱ-煤炭开采Ⅲ,采掘
3094,601106.SH,中国一重,机械设备-专用设备-冶金矿采化工设备,机械设备
3095,601107.SH,四川成渝,交通运输-高速公路Ⅱ-高速公路Ⅲ,交通运输
3096,601108.SH,财通证券,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3097,601111.SH,中国国航,交通运输-航空运输Ⅱ-航空运输Ⅲ,交通运输
3098,601113.SH,ST华鼎,商业贸易-一般零售-多业态零售,商业贸易
3099,601116.SH,三江购物,商业贸易-一般零售-超市,商业贸易
3100,601117.SH,中国化学,建筑装饰-专业工程-化学工程,建筑装饰
3101,601118.SH,海南橡胶,农林牧渔-种植业-其他种植业,农林牧渔
3102,601126.SH,四方股份,电气设备-电气自动化设备-电网自动化,电气设备
3103,601127.SH,小康股份,汽车-汽车整车-乘用车,汽车
3104,601128.SH,常熟银行,银行-银行Ⅱ-银行Ⅲ,银行
3105,601137.SH,博威合金,有色金属-工业金属-铜,有色金属
3106,601138.SH,工业富联,电子-电子制造-电子系统组装,电子
3107,601139.SH,深圳燃气,公用事业-燃气Ⅱ-燃气Ⅲ,公用事业
3108,601155.SH,新城控股,房地产-房地产开发Ⅱ-房地产开发Ⅲ,房地产
3109,601158.SH,重庆水务,公用事业-水务Ⅱ-水务Ⅲ,公用事业
3110,601162.SH,天风证券,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3111,601163.SH,三角轮胎,化工-橡胶-轮胎,化工
3112,601166.SH,兴业银行,银行-银行Ⅱ-银行Ⅲ,银行
3113,601168.SH,西部矿业,有色金属-工业金属-铅锌,有色金属
3114,601169.SH,北京银行,银行-银行Ⅱ-银行Ⅲ,银行
3115,601177.SH,杭齿前进,机械设备-通用机械-机械基础件,机械设备
3116,601179.SH,中国西电,电气设备-高低压设备-高压设备,电气设备
3117,601186.SH,中国铁建,建筑装饰-基础建设-铁路建设,建筑装饰
3118,601188.SH,龙江交通,交通运输-高速公路Ⅱ-高速公路Ⅲ,交通运输
3119,601198.SH,东兴证券,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3120,601199.SH,江南水务,公用事业-水务Ⅱ-水务Ⅲ,公用事业
3121,601200.SH,上海环境,公用事业-环保工程及服务Ⅱ-环保工程及服务Ⅲ,公用事业
3122,601208.SH,东材科技,化工-塑料-其他塑料制品,化工
3123,601211.SH,国泰君安,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3124,601212.SH,白银有色,有色金属-工业金属-铜,有色金属
3125,601216.SH,君正集团,化工-化学原料-氯碱,化工
3126,601218.SH,吉鑫科技,电气设备-电源设备-风电设备,电气设备
3127,601222.SH,林洋能源,电气设备-电气自动化设备-计量仪表,电气设备
3128,601225.SH,陕西煤业,采掘-煤炭开采Ⅱ-煤炭开采Ⅲ,采掘
3129,601226.SH,华电重工,建筑装饰-专业工程-其他专业工程,建筑装饰
3130,601228.SH,广州港,交通运输-港口Ⅱ-港口Ⅲ,交通运输
3131,601229.SH,上海银行,银行-银行Ⅱ-银行Ⅲ,银行
3132,601231.SH,环旭电子,电子-电子制造-电子零部件制造,电子
3133,601233.SH,桐昆股份,化工-化学纤维-涤纶,化工
3134,601236.SH,红塔证券,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3135,601238.SH,广汽集团,汽车-汽车整车-乘用车,汽车
3136,601258.SH,ST庞大,汽车-汽车服务Ⅱ-汽车服务Ⅲ,汽车
3137,601288.SH,农业银行,银行-银行Ⅱ-银行Ⅲ,银行
3138,601298.SH,青岛港,交通运输-港口Ⅱ-港口Ⅲ,交通运输
3139,601311.SH,骆驼股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3140,601318.SH,中国平安,非银金融-保险Ⅱ-保险Ⅲ,非银金融
3141,601319.SH,中国人保,非银金融-保险Ⅱ-保险Ⅲ,非银金融
3142,601326.SH,秦港股份,交通运输-港口Ⅱ-港口Ⅲ,交通运输
3143,601328.SH,交通银行,银行-银行Ⅱ-银行Ⅲ,银行
3144,601330.SH,绿色动力,公用事业-环保工程及服务Ⅱ-环保工程及服务Ⅲ,公用事业
3145,601333.SH,广深铁路,交通运输-铁路运输Ⅱ-铁路运输Ⅲ,交通运输
3146,601336.SH,新华保险,非银金融-保险Ⅱ-保险Ⅲ,非银金融
3147,601339.SH,百隆东方,纺织服装-纺织制造-棉纺,纺织服装
3148,601360.SH,三六零,计算机-计算机应用-软件开发,计算机
3149,601366.SH,利群股份,商业贸易-一般零售-多业态零售,商业贸易
3150,601368.SH,绿城水务,公用事业-水务Ⅱ-水务Ⅲ,公用事业
3151,601369.SH,陕鼓动力,机械设备-通用机械-其它通用机械,机械设备
3152,601375.SH,中原证券,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3153,601377.SH,兴业证券,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3154,601388.SH,怡球资源,有色金属-工业金属-铝,有色金属
3155,601390.SH,中国中铁,建筑装饰-基础建设-铁路建设,建筑装饰
3156,601398.SH,工商银行,银行-银行Ⅱ-银行Ⅲ,银行
3157,601399.SH,ST国重装,机械设备-专用设备-重型机械,机械设备
3158,601456.SH,国联证券,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3159,601500.SH,通用股份,化工-橡胶-轮胎,化工
3160,601512.SH,中新集团,房地产-园区开发Ⅱ-园区开发Ⅲ,房地产
3161,601515.SH,东风股份,轻工制造-包装印刷Ⅱ-包装印刷Ⅲ,轻工制造
3162,601518.SH,吉林高速,交通运输-高速公路Ⅱ-高速公路Ⅲ,交通运输
3163,601519.SH,大智慧,计算机-计算机应用-软件开发,计算机
3164,601555.SH,东吴证券,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3165,601566.SH,九牧王,纺织服装-服装家纺-男装,纺织服装
3166,601567.SH,三星医疗,电气设备-电气自动化设备-计量仪表,电气设备
3167,601577.SH,长沙银行,银行-银行Ⅱ-银行Ⅲ,银行
3168,601579.SH,会稽山,食品饮料-饮料制造-黄酒,食品饮料
3169,601588.SH,北辰实业,房地产-房地产开发Ⅱ-房地产开发Ⅲ,房地产
3170,601595.SH,上海电影,传媒-文化传媒-影视动漫,传媒
3171,601598.SH,中国外运,交通运输-物流Ⅱ-物流Ⅲ,交通运输
3172,601599.SH,鹿港文化,传媒-文化传媒-影视动漫,传媒
3173,601600.SH,中国铝业,有色金属-工业金属-铝,有色金属
3174,601601.SH,中国太保,非银金融-保险Ⅱ-保险Ⅲ,非银金融
3175,601606.SH,长城军工,国防军工-地面兵装Ⅱ-地面兵装Ⅲ,国防军工
3176,601607.SH,上海医药,医药生物-医药商业Ⅱ-医药商业Ⅲ,医药生物
3177,601608.SH,中信重工,机械设备-专用设备-重型机械,机械设备
3178,601609.SH,金田铜业,有色金属-工业金属-铜,有色金属
3179,601611.SH,中国核建,建筑装饰-基础建设-其他基础建设,建筑装饰
3180,601615.SH,明阳智能,电气设备-电源设备-风电设备,电气设备
3181,601616.SH,广电电气,电气设备-高低压设备-中压设备,电气设备
3182,601618.SH,中国中冶,建筑装饰-专业工程-其他专业工程,建筑装饰
3183,601619.SH,嘉泽新能,公用事业-电力-新能源发电,公用事业
3184,601628.SH,中国人寿,非银金融-保险Ⅱ-保险Ⅲ,非银金融
3185,601633.SH,长城汽车,汽车-汽车整车-乘用车,汽车
3186,601636.SH,旗滨集团,建筑材料-玻璃制造Ⅱ-玻璃制造Ⅲ,建筑材料
3187,601658.SH,邮储银行,银行-银行Ⅱ-银行Ⅲ,银行
3188,601666.SH,平煤股份,采掘-煤炭开采Ⅱ-煤炭开采Ⅲ,采掘
3189,601668.SH,中国建筑,建筑装饰-房屋建设Ⅱ-房屋建设Ⅲ,建筑装饰
3190,601669.SH,中国电建,建筑装饰-基础建设-水利工程,建筑装饰
3191,601677.SH,明泰铝业,有色金属-工业金属-铝,有色金属
3192,601678.SH,滨化股份,化工-化学原料-氯碱,化工
3193,601688.SH,华泰证券,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3194,601689.SH,拓普集团,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3195,601696.SH,中银证券,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3196,601698.SH,中国卫通,国防军工-航天装备Ⅱ-航天装备Ⅲ,国防军工
3197,601699.SH,潞安环能,采掘-煤炭开采Ⅱ-煤炭开采Ⅲ,采掘
3198,601700.SH,风范股份,电气设备-高低压设备-线缆部件及其他,电气设备
3199,601717.SH,郑煤机,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3200,601718.SH,际华集团,纺织服装-服装家纺-其他服装,纺织服装
3201,601727.SH,上海电气,电气设备-电源设备-综合电力设备商,电气设备
3202,601766.SH,中国中车,机械设备-运输设备Ⅱ-铁路设备,机械设备
3203,601777.SH,力帆股份,汽车-汽车整车-乘用车,汽车
3204,601778.SH,晶科科技,公用事业-电力-新能源发电,公用事业
3205,601788.SH,光大证券,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3206,601789.SH,宁波建工,建筑装饰-房屋建设Ⅱ-房屋建设Ⅲ,建筑装饰
3207,601798.SH,蓝科高新,机械设备-专用设备-冶金矿采化工设备,机械设备
3208,601799.SH,星宇股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3209,601800.SH,中国交建,建筑装饰-基础建设-路桥施工,建筑装饰
3210,601801.SH,皖新传媒,传媒-文化传媒-平面媒体,传媒
3211,601808.SH,中海油服,采掘-采掘服务-油气钻采服务,采掘
3212,601811.SH,新华文轩,传媒-文化传媒-平面媒体,传媒
3213,601816.SH,京沪高铁,交通运输-铁路运输Ⅱ-铁路运输Ⅲ,交通运输
3214,601818.SH,光大银行,银行-银行Ⅱ-银行Ⅲ,银行
3215,601827.SH,三峰环境,公用事业-环保工程及服务Ⅱ-环保工程及服务Ⅲ,公用事业
3216,601828.SH,美凯龙,商业贸易-商业物业经营-专业市场,商业贸易
3217,601838.SH,成都银行,银行-银行Ⅱ-银行Ⅲ,银行
3218,601857.SH,中国石油,采掘-石油开采Ⅱ-石油开采Ⅲ,采掘
3219,601858.SH,中国科传,传媒-文化传媒-平面媒体,传媒
3220,601860.SH,紫金银行,银行-银行Ⅱ-银行Ⅲ,银行
3221,601865.SH,福莱特,建筑材料-玻璃制造Ⅱ-玻璃制造Ⅲ,建筑材料
3222,601866.SH,中远海发,交通运输-航运Ⅱ-航运Ⅲ,交通运输
3223,601869.SH,长飞光纤,通信-通信设备-通信传输设备,通信
3224,601872.SH,招商轮船,交通运输-航运Ⅱ-航运Ⅲ,交通运输
3225,601877.SH,正泰电器,电气设备-高低压设备-低压设备,电气设备
3226,601878.SH,浙商证券,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3227,601880.SH,大连港,交通运输-港口Ⅱ-港口Ⅲ,交通运输
3228,601881.SH,中国银河,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3229,601882.SH,海天精工,机械设备-通用机械-机床工具,机械设备
3230,601886.SH,江河集团,建筑装饰-装修装饰Ⅱ-装修装饰Ⅲ,建筑装饰
3231,601888.SH,中国中免,休闲服务-旅游综合Ⅱ-旅游综合Ⅲ,休闲服务
3232,601890.SH,亚星锚链,国防军工-船舶制造Ⅱ-船舶制造Ⅲ,国防军工
3233,601898.SH,中煤能源,采掘-煤炭开采Ⅱ-煤炭开采Ⅲ,采掘
3234,601899.SH,紫金矿业,有色金属-黄金Ⅱ-黄金Ⅲ,有色金属
3235,601900.SH,南方传媒,传媒-文化传媒-平面媒体,传媒
3236,601901.SH,方正证券,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3237,601908.SH,京运通,电气设备-电源设备-光伏设备,电气设备
3238,601916.SH,浙商银行,银行-银行Ⅱ-银行Ⅲ,银行
3239,601918.SH,新集能源,采掘-煤炭开采Ⅱ-煤炭开采Ⅲ,采掘
3240,601919.SH,中远海控,交通运输-航运Ⅱ-航运Ⅲ,交通运输
3241,601928.SH,凤凰传媒,传媒-文化传媒-平面媒体,传媒
3242,601929.SH,吉视传媒,传媒-文化传媒-有线电视网络,传媒
3243,601933.SH,永辉超市,商业贸易-一般零售-超市,商业贸易
3244,601939.SH,建设银行,银行-银行Ⅱ-银行Ⅲ,银行
3245,601949.SH,中国出版,传媒-文化传媒-平面媒体,传媒
3246,601952.SH,苏垦农发,农林牧渔-种植业-粮食种植,农林牧渔
3247,601958.SH,金钼股份,有色金属-稀有金属-其他稀有小金属,有色金属
3248,601965.SH,中国汽研,汽车-汽车服务Ⅱ-汽车服务Ⅲ,汽车
3249,601966.SH,玲珑轮胎,化工-橡胶-轮胎,化工
3250,601968.SH,宝钢包装,轻工制造-包装印刷Ⅱ-包装印刷Ⅲ,轻工制造
3251,601969.SH,海南矿业,采掘-其他采掘Ⅱ-其他采掘Ⅲ,采掘
3252,601975.SH,招商南油,交通运输-航运Ⅱ-航运Ⅲ,交通运输
3253,601985.SH,中国核电,公用事业-电力-新能源发电,公用事业
3254,601988.SH,中国银行,银行-银行Ⅱ-银行Ⅲ,银行
3255,601989.SH,中国重工,国防军工-船舶制造Ⅱ-船舶制造Ⅲ,国防军工
3256,601990.SH,南京证券,非银金融-证券Ⅱ-证券Ⅲ,非银金融
3257,601991.SH,大唐发电,公用事业-电力-火电,公用事业
3258,601992.SH,金隅集团,建筑材料-水泥制造Ⅱ-水泥制造Ⅲ,建筑材料
3259,601996.SH,丰林集团,轻工制造-家用轻工-家具,轻工制造
3260,601997.SH,贵阳银行,银行-银行Ⅱ-银行Ⅲ,银行
3261,601998.SH,中信银行,银行-银行Ⅱ-银行Ⅲ,银行
3262,601999.SH,出版传媒,传媒-文化传媒-平面媒体,传媒
3263,603000.SH,人民网,传媒-互联网传媒-互联网信息服务,传媒
3264,603001.SH,奥康国际,纺织服装-服装家纺-鞋帽,纺织服装
3265,603002.SH,宏昌电子,化工-化学制品-其他化学制品,化工
3266,603003.SH,龙宇燃油,有色金属-工业金属-铜,有色金属
3267,603005.SH,晶方科技,电子-半导体-集成电路,电子
3268,603006.SH,联明股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3269,603007.SH,花王股份,建筑装饰-园林工程Ⅱ-园林工程Ⅲ,建筑装饰
3270,603008.SH,喜临门,轻工制造-家用轻工-家具,轻工制造
3271,603009.SH,北特科技,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3272,603010.SH,万盛股份,化工-化学制品-其他化学制品,化工
3273,603011.SH,合锻智能,机械设备-专用设备-其它专用机械,机械设备
3274,603012.SH,创力集团,机械设备-专用设备-冶金矿采化工设备,机械设备
3275,603013.SH,亚普股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3276,603015.SH,弘讯科技,电气设备-电气自动化设备-工控自动化,电气设备
3277,603016.SH,新宏泰,电气设备-高低压设备-低压设备,电气设备
3278,603017.SH,中衡设计,建筑装饰-房屋建设Ⅱ-房屋建设Ⅲ,建筑装饰
3279,603018.SH,中设集团,建筑装饰-基础建设-路桥施工,建筑装饰
3280,603019.SH,中科曙光,计算机-计算机设备Ⅱ-计算机设备Ⅲ,计算机
3281,603020.SH,爱普股份,食品饮料-食品加工-食品综合,食品饮料
3282,603021.SH,山东华鹏,轻工制造-家用轻工-其他家用轻工,轻工制造
3283,603022.SH,新通联,轻工制造-包装印刷Ⅱ-包装印刷Ⅲ,轻工制造
3284,603023.SH,威帝股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3285,603025.SH,大豪科技,电气设备-电气自动化设备-工控自动化,电气设备
3286,603026.SH,石大胜华,化工-化学制品-聚氨酯,化工
3287,603027.SH,千禾味业,食品饮料-食品加工-调味发酵品,食品饮料
3288,603028.SH,赛福天,机械设备-金属制品Ⅱ-金属制品Ⅲ,机械设备
3289,603029.SH,天鹅股份,机械设备-专用设备-其它专用机械,机械设备
3290,603030.SH,全筑股份,建筑装饰-装修装饰Ⅱ-装修装饰Ⅲ,建筑装饰
3291,603031.SH,安德利,商业贸易-一般零售-超市,商业贸易
3292,603032.SH,德新交运,交通运输-公交Ⅱ-公交Ⅲ,交通运输
3293,603033.SH,三维股份,化工-橡胶-其他橡胶制品,化工
3294,603035.SH,常熟汽饰,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3295,603036.SH,如通股份,机械设备-专用设备-冶金矿采化工设备,机械设备
3296,603037.SH,凯众股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3297,603038.SH,华立股份,建筑材料-其他建材Ⅱ-其他建材Ⅲ,建筑材料
3298,603039.SH,泛微网络,计算机-计算机应用-软件开发,计算机
3299,603040.SH,新坐标,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3300,603041.SH,美思德,化工-化学制品-聚氨酯,化工
3301,603042.SH,华脉科技,通信-通信设备-通信传输设备,通信
3302,603043.SH,广州酒家,食品饮料-食品加工-食品综合,食品饮料
3303,603045.SH,福达合金,有色金属-金属非金属新材料-金属新材料Ⅲ,有色金属
3304,603050.SH,科林电气,电气设备-电气自动化设备-电网自动化,电气设备
3305,603053.SH,成都燃气,公用事业-燃气Ⅱ-燃气Ⅲ,公用事业
3306,603055.SH,台华新材,纺织服装-纺织制造-其他纺织,纺织服装
3307,603056.SH,德邦股份,交通运输-物流Ⅱ-物流Ⅲ,交通运输
3308,603058.SH,永吉股份,轻工制造-包装印刷Ⅱ-包装印刷Ⅲ,轻工制造
3309,603059.SH,倍加洁,轻工制造-家用轻工-其他家用轻工,轻工制造
3310,603060.SH,国检集团,综合-综合Ⅱ-综合Ⅲ,综合
3311,603063.SH,禾望电气,电气设备-电气自动化设备-工控自动化,电气设备
3312,603066.SH,音飞储存,交通运输-物流Ⅱ-物流Ⅲ,交通运输
3313,603067.SH,振华股份,化工-化学原料-无机盐,化工
3314,603068.SH,博通集成,电子-半导体-集成电路,电子
3315,603069.SH,海汽集团,交通运输-公交Ⅱ-公交Ⅲ,交通运输
3316,603076.SH,乐惠国际,机械设备-专用设备-其它专用机械,机械设备
3317,603077.SH,和邦生物,化工-化学原料-纯碱,化工
3318,603078.SH,江化微,化工-化学制品-其他化学制品,化工
3319,603079.SH,圣达生物,医药生物-化学制药-化学原料药,医药生物
3320,603080.SH,新疆火炬,公用事业-燃气Ⅱ-燃气Ⅲ,公用事业
3321,603081.SH,大丰实业,建筑装饰-装修装饰Ⅱ-装修装饰Ⅲ,建筑装饰
3322,603083.SH,剑桥科技,通信-通信设备-通信传输设备,通信
3323,603085.SH,天成自控,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3324,603086.SH,先达股份,化工-化学制品-农药,化工
3325,603087.SH,甘李药业,医药生物-生物制品Ⅱ-生物制品Ⅲ,医药生物
3326,603088.SH,宁波精达,机械设备-通用机械-机床工具,机械设备
3327,603089.SH,正裕工业,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3328,603090.SH,宏盛股份,机械设备-通用机械-其它通用机械,机械设备
3329,603093.SH,南华期货,非银金融-多元金融Ⅱ-多元金融Ⅲ,非银金融
3330,603095.SH,越剑智能,机械设备-专用设备-纺织服装设备,机械设备
3331,603096.SH,新经典,传媒-文化传媒-平面媒体,传媒
3332,603098.SH,森特股份,建筑装饰-专业工程-钢结构,建筑装饰
3333,603099.SH,长白山,休闲服务-景点-自然景点,休闲服务
3334,603100.SH,川仪股份,电气设备-电气自动化设备-计量仪表,电气设备
3335,603101.SH,汇嘉时代,商业贸易-一般零售-百货,商业贸易
3336,603103.SH,横店影视,传媒-文化传媒-影视动漫,传媒
3337,603105.SH,芯能科技,电气设备-电源设备-光伏设备,电气设备
3338,603106.SH,恒银科技,计算机-计算机设备Ⅱ-计算机设备Ⅲ,计算机
3339,603108.SH,润达医疗,医药生物-医疗服务Ⅱ-医疗服务Ⅲ,医药生物
3340,603109.SH,神驰机电,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3341,603110.SH,东方材料,化工-化学制品-涂料油漆油墨制造,化工
3342,603111.SH,康尼机电,机械设备-运输设备Ⅱ-铁路设备,机械设备
3343,603113.SH,金能科技,采掘-煤炭开采Ⅱ-焦炭加工,采掘
3344,603115.SH,海星股份,有色金属-工业金属-铝,有色金属
3345,603116.SH,红蜻蜓,纺织服装-服装家纺-鞋帽,纺织服装
3346,603117.SH,万林物流,交通运输-物流Ⅱ-物流Ⅲ,交通运输
3347,603118.SH,共进股份,通信-通信设备-终端设备,通信
3348,603121.SH,华培动力,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3349,603123.SH,翠微股份,商业贸易-一般零售-百货,商业贸易
3350,603126.SH,中材节能,公用事业-环保工程及服务Ⅱ-环保工程及服务Ⅲ,公用事业
3351,603127.SH,昭衍新药,医药生物-医疗服务Ⅱ-医疗服务Ⅲ,医药生物
3352,603128.SH,华贸物流,交通运输-物流Ⅱ-物流Ⅲ,交通运输
3353,603129.SH,春风动力,汽车-其他交运设备Ⅱ-其他交运设备Ⅲ,汽车
3354,603131.SH,上海沪工,机械设备-通用机械-其它通用机械,机械设备
3355,603133.SH,碳元科技,化工-化学制品-其他化学制品,化工
3356,603136.SH,天目湖,休闲服务-景点-自然景点,休闲服务
3357,603138.SH,海量数据,计算机-计算机应用-IT服务,计算机
3358,603139.SH,康惠制药,医药生物-中药Ⅱ-中药Ⅲ,医药生物
3359,603156.SH,养元饮品,食品饮料-饮料制造-软饮料,食品饮料
3360,603157.SH,*ST拉夏,纺织服装-服装家纺-女装,纺织服装
3361,603158.SH,腾龙股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3362,603159.SH,上海亚虹,机械设备-专用设备-其它专用机械,机械设备
3363,603160.SH,汇顶科技,电子-半导体-集成电路,电子
3364,603161.SH,科华控股,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3365,603165.SH,荣晟环保,轻工制造-造纸Ⅱ-造纸Ⅲ,轻工制造
3366,603166.SH,福达股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3367,603167.SH,渤海轮渡,交通运输-航运Ⅱ-航运Ⅲ,交通运输
3368,603168.SH,莎普爱思,医药生物-化学制药-化学制剂,医药生物
3369,603169.SH,兰石重装,机械设备-专用设备-冶金矿采化工设备,机械设备
3370,603177.SH,德创环保,公用事业-环保工程及服务Ⅱ-环保工程及服务Ⅲ,公用事业
3371,603178.SH,圣龙股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3372,603179.SH,新泉股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3373,603180.SH,金牌厨柜,轻工制造-家用轻工-家具,轻工制造
3374,603181.SH,皇马科技,化工-化学制品-其他化学制品,化工
3375,603183.SH,建研院,综合-综合Ⅱ-综合Ⅲ,综合
3376,603185.SH,上机数控,机械设备-专用设备-其它专用机械,机械设备
3377,603186.SH,华正新材,电子-元件Ⅱ-印制电路板,电子
3378,603187.SH,海容冷链,机械设备-通用机械-制冷空调设备,机械设备
3379,603188.SH,ST亚邦,化工-化学制品-纺织化学用品,化工
3380,603189.SH,网达软件,计算机-计算机应用-软件开发,计算机
3381,603192.SH,汇得科技,化工-化学制品-聚氨酯,化工
3382,603195.SH,公牛集团,轻工制造-家用轻工-其他家用轻工,轻工制造
3383,603196.SH,日播时尚,纺织服装-服装家纺-女装,纺织服装
3384,603197.SH,保隆科技,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3385,603198.SH,迎驾贡酒,食品饮料-饮料制造-白酒,食品饮料
3386,603199.SH,九华旅游,休闲服务-景点-自然景点,休闲服务
3387,603200.SH,上海洗霸,公用事业-环保工程及服务Ⅱ-环保工程及服务Ⅲ,公用事业
3388,603203.SH,快克股份,机械设备-专用设备-其它专用机械,机械设备
3389,603208.SH,江山欧派,轻工制造-家用轻工-家具,轻工制造
3390,603212.SH,赛伍技术,电气设备-电源设备-光伏设备,电气设备
3391,603214.SH,爱婴室,商业贸易-专业零售-专业连锁,商业贸易
3392,603217.SH,元利科技,化工-化学制品-其他化学制品,化工
3393,603218.SH,日月股份,电气设备-电源设备-风电设备,电气设备
3394,603220.SH,中贝通信,通信-通信设备-通信配套服务,通信
3395,603221.SH,爱丽家居,轻工制造-家用轻工-家具,轻工制造
3396,603222.SH,济民制药,医药生物-化学制药-化学制剂,医药生物
3397,603223.SH,恒通股份,交通运输-物流Ⅱ-物流Ⅲ,交通运输
3398,603225.SH,新凤鸣,化工-化学纤维-涤纶,化工
3399,603226.SH,菲林格尔,轻工制造-家用轻工-家具,轻工制造
3400,603227.SH,雪峰科技,化工-化学制品-民爆用品,化工
3401,603228.SH,景旺电子,电子-元件Ⅱ-印制电路板,电子
3402,603229.SH,奥翔药业,医药生物-化学制药-化学原料药,医药生物
3403,603232.SH,格尔软件,计算机-计算机应用-软件开发,计算机
3404,603233.SH,大参林,医药生物-医药商业Ⅱ-医药商业Ⅲ,医药生物
3405,603236.SH,移远通信,通信-通信设备-终端设备,通信
3406,603238.SH,诺邦股份,纺织服装-纺织制造-其他纺织,纺织服装
3407,603239.SH,浙江仙通,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
3408,603256.SH,宏和科技,化工-化学制品-玻纤,化工
3409,603258.SH,电魂网络,传媒-互联网传媒-移动互联网服务,传媒
3410,603259.SH,药明康德,医药生物-医疗服务Ⅱ-医疗服务Ⅲ,医药生物
3411,603260.SH,合盛硅业,有色金属-金属非金属新材料-非金属新材料,有色金属
3412,603266.SH,天龙股份,化工-塑料-其他塑料制品,化工
3413,603267.SH,鸿远电子,电子-元件Ⅱ-被动元件,电子
3414,603268.SH,松发股份,轻工制造-家用轻工-其他家用轻工,轻工制造
3415,603269.SH,海鸥股份,机械设备-通用机械-其它通用机械,机械设备
3416,603277.SH,银都股份,机械设备-通用机械-制冷空调设备,机械设备
3417,603278.SH,大业股份,机械设备-金属制品Ⅱ-金属制品Ⅲ,机械设备
3418,603279.SH,景津环保,机械设备-专用设备-环保设备,机械设备
3419,603283.SH,赛腾股份,机械设备-专用设备-其它专用机械,机械设备
